Position,Track Name,Artist,Streams
162,Don't,Bryson Tiller,168893
163,You Da Baddest,Future,168499
164,No Flockin,Kodak Black,166583
165,Chill Bill,Rob $tone,166447
166,Do I Make You Wanna,Billy Currington,166178
167,Moves,Big Sean,165921
168,Me Rehúso,Danny Ocean,164839
169,Welcome To The Booty Tape,Ugly God,164390
170,Run Me Dry,Bryson Tiller,163946
171,Somethin' I'm Good At,Brett Eldredge,163402
172,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,163396
173,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,163278
174,Heavy (feat. Kiiara),Linkin Park,162421
175,Up,NAV,161666
176,Symphony (feat. Zara Larsson),Clean Bandit,161543
177,'Till I Collapse,Eminem,161292
178,Ahora Dice,Chris Jeday,160578
179,Fuck Ugly God,Ugly God,159511
180,No Such Thing as a Broken Heart,Old Dominion,159505
181,Sway (feat. Quavo & Lil Yachty),NexXthursday,159110
182,Get Right Witcha,Migos,158961
183,Love On The Brain,Rihanna,158849
184,Selfish,PnB Rock,158579
185,Weak,AJR,157950
186,Gassed Up,Nebu Kiniza,157135
187,H.O.L.Y.,Florida Georgia Line,157003
188,Everybody,Logic,156786
189,Skateboard P (feat. Big Sean),MadeinTYO,155737
190,The Night We Met,Lord Huron,155588
191,Hometown Girl,Josh Turner,154891
192,Havana,Camila Cabello,154725
193,Ride,Twenty One Pilots,154663
194,In The End,Linkin Park,154238
195,Heathens,Twenty One Pilots,153793
196,Marmalade (feat. Lil Yachty),Macklemore,153094
197,Nobody Else But You,Trey Songz,153013
198,"How Far I'll Go - From ""Moana""",Alessia Cara,152914
199,Lose Yourself - Soundtrack Version,Eminem,152107
200,Flatliner (feat. Dierks Bentley),Cole Swindell,151155
1,Bank Account,21 Savage,1092379
2,XO TOUR Llif3,Lil Uzi Vert,1077724
3,Unforgettable,French Montana,1062387
4,Wild Thoughts,DJ Khaled,1012355
5,Despacito - Remix,Luis Fonsi,985513
6,HUMBLE.,Kendrick Lamar,847798
7,I'm the One,DJ Khaled,822176
8,Mi Gente,J Balvin,766391
9,Congratulations,Post Malone,726320
10,Butterfly Effect,Travis Scott,718635
11,Feels,Calvin Harris,669200
12,Strip That Down,Liam Payne,662557
13,Location,Khalid,660077
14,Sorry Not Sorry,Demi Lovato,658952
15,Redbone,Childish Gambino,648476
16,Body Like A Back Road,Sam Hunt,595312
17,Attention,Charlie Puth,593635
18,Young Dumb & Broke,Khalid,581794
19,Believer,Imagine Dragons,576807
20,goosebumps,Travis Scott,548336
21,Slippery (feat. Gucci Mane),Migos,535927
22,DNA.,Kendrick Lamar,535888
23,1-800-273-8255,Logic,535345
24,Bodak Yellow,Cardi B,528263
25,Magnolia,Playboi Carti,522496
26,2U (feat. Justin Bieber),David Guetta,519420
27,Fetish (feat. Gucci Mane),Selena Gomez,506177
28,Mask Off,Future,500068
29,Love Galore,SZA,499425
30,Slide,Calvin Harris,483886
31,Slow Hands,Niall Horan,483094
32,Thunder,Imagine Dragons,477850
33,Glorious (feat. Skylar Grey),Macklemore,476803
34,That's What I Like,Bruno Mars,468493
35,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,468422
36,Perplexing Pegasus,Rae Sremmurd,468310
37,Feel It Still,Portugal. The Man,464755
38,Praying,Kesha,442761
39,There's Nothing Holdin' Me Back,Shawn Mendes,435213
40,It's A Vibe,2 Chainz,434419
41,Signs,Drake,430175
42,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,429647
43,New Rules,Dua Lipa,429341
44,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,429074
45,LOVE. FEAT. ZACARI.,Kendrick Lamar,427932
46,I Like Me Better,Lauv,425835
47,Shape of You,Ed Sheeran,420782
48,Rollin,Calvin Harris,401137
49,Now Or Never,Halsey,394529
50,Bad Liar,Selena Gomez,387125
51,Rake It Up,Yo Gotti,373533
52,Passionfruit,Drake,359091
53,4 AM,2 Chainz,354890
54,Stay (with Alessia Cara),Zedd,354064
55,iSpy (feat. Lil Yachty),KYLE,347691
56,No Complaints,Metro Boomin,328792
57,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,293898
58,Something Just Like This,The Chainsmokers,291805
59,Bad and Boujee (feat. Lil Uzi Vert),Migos,288907
60,Most Girls,Hailee Steinfeld,288003
61,Bounce Back,Big Sean,287076
62,More Than You Know,Axwell /\ Ingrosso,286897
63,Crying in the Club,Camila Cabello,283513
64,Despacito (Featuring Daddy Yankee),Luis Fonsi,282039
65,Tunnel Vision,Kodak Black,276657
66,Ex Calling,6LACK,274861
67,Met Gala (feat. Offset),Gucci Mane,273544
68,Closer,The Chainsmokers,271811
69,do re mi,blackbear,267984
70,Rich Love (with Seeb),OneRepublic,267970
71,Portland,Drake,262638
72,Swang,Rae Sremmurd,262449
73,Say You Won't Let Go,James Arthur,261134
74,wokeuplikethis*,Playboi Carti,256358
75,There for You,Martin Garrix,256220
76,T-Shirt,Migos,253776
77,Broccoli (feat. Lil Yachty),DRAM,251938
78,Issues,Julia Michaels,251066
79,Caroline,Aminé,248050
80,Mama,Jonas Blue,243444
81,Numb,21 Savage,241600
82,Down,Fifth Harmony,241381
83,It Ain't Me (with Selena Gomez),Kygo,241213
84,Fake Love,Drake,240869
85,Look At Me!,XXXTENTACION,239171
86,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,236134
87,ELEMENT.,Kendrick Lamar,236035
88,Felices los 4,Maluma,234499
89,First Day Out,Tee Grizzley,232587
90,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,229353
91,Starboy,The Weeknd,229317
92,pick up the phone,Young Thug,228544
93,No Promises (feat. Demi Lovato),Cheat Codes,226003
94,Would You Ever,Skrillex,225988
95,Reminder - Remix,The Weeknd,225619
96,do re mi (feat. Gucci Mane),blackbear,224376
97,White Iverson,Post Malone,221101
98,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,219295
99,Go Flex,Post Malone,218493
100,Rolex,Ayo & Teo,216650
101,Who Dat Boy,"Tyler, The Creator",216478
102,Relationship (feat. Future),Young Thug,215496
103,What Ifs,Kane Brown,215365
104,Your Song,Rita Ora,213683
105,Everyday We Lit (feat. PnB Rock),YFN Lucci,212900
106,beibs in the trap,Travis Scott,210891
107,Money Longer,Lil Uzi Vert,209346
108,Losin Control,Russ,207930
109,One Dance,Drake,205594
110,X (feat. Future),21 Savage,205017
111,Malibu,Miley Cyrus,204354
112,Small Town Boy,Dustin Lynch,203779
113,Hurricane,Luke Combs,203048
114,Craving You,Thomas Rhett,202477
115,Gyalchester,Drake,201992
116,PRBLMS,6LACK,201332
117,No Role Modelz,J. Cole,199082
118,The Weekend,SZA,197248
119,Escápate Conmigo,Wisin,197235
120,Candy Paint,Post Malone,194561
121,All My Love (feat. Conor Maynard),Cash Cash,193007
122,Neighbors,J. Cole,191121
123,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,190128
124,What They Want,Russ,187460
125,You Was Right,Lil Uzi Vert,184565
126,See You Again,"Tyler, The Creator",182550
127,Why,Sabrina Carpenter,182105
128,RAF,A$AP Mob,181733
129,Myself,NAV,181664
130,OMG,Camila Cabello,180763
131,911 / Mr. Lonely,"Tyler, The Creator",179857
132,Audi.,Smokepurpp,179688
133,I Feel It Coming,The Weeknd,178930
134,24K Magic,Bruno Mars,178376
135,Saved,Khalid,175983
136,Super Far,LANY,175955
137,Get Low (with Liam Payne),Zedd,173948
138,A$AP Ferg,NAV,172417
139,Black Beatles,Rae Sremmurd,171610
140,In Case You Didn't Know,Brett Young,171456
141,Heartache On The Dance Floor,Jon Pardi,170601
142,Low Life,Future,170371
143,Reminder,The Weeknd,170022
144,Castle on the Hill,Ed Sheeran,169738
145,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,168878
146,8TEEN,Khalid,166409
147,Starving,Hailee Steinfeld,165048
148,From The D To The A (feat. Lil Yachty),Tee Grizzley,164646
149,Don't Let Me Down,The Chainsmokers,164412
150,Unforgettable,Thomas Rhett,164133
151,Sign of the Times,Harry Styles,164129
152,Paris,The Chainsmokers,163900
153,No Heart,21 Savage,161770
154,Exchange,Bryson Tiller,160295
155,Crew,GoldLink,159400
156,Tone it Down (feat. Chris Brown),Gucci Mane,158701
157,Some Way,NAV,158654
158,Don't,Bryson Tiller,157897
159,No Flockin,Kodak Black,157885
160,The Night We Met,Lord Huron,157539
161,Chill Bill,Rob $tone,154327
162,Two High,Moon Taxi,154146
163,Moves,Big Sean,152476
164,Up,NAV,151578
165,Run Me Dry,Bryson Tiller,151457
166,Symphony (feat. Zara Larsson),Clean Bandit,151432
167,Gassed Up,Nebu Kiniza,150382
168,Me Rehúso,Danny Ocean,149761
169,Weak,AJR,149394
170,Water,Ugly God,148671
171,Selfish,PnB Rock,148215
172,Get Right Witcha,Migos,147869
173,Everybody,Logic,147396
174,No Such Thing as a Broken Heart,Old Dominion,146740
175,Do I Make You Wanna,Billy Currington,146235
176,Heavy (feat. Kiiara),Linkin Park,145749
177,Skateboard P (feat. Big Sean),MadeinTYO,145138
178,H.O.L.Y.,Florida Georgia Line,144587
179,Sway (feat. Quavo & Lil Yachty),NexXthursday,144467
180,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,143815
181,Marmalade (feat. Lil Yachty),Macklemore,143688
182,Love On The Brain,Rihanna,143551
183,Ahora Dice,Chris Jeday,143400
184,Patty Cake,Kodak Black,142809
185,Flex Like Ouu,Lil Pump,142568
186,Havana,Camila Cabello,142561
187,'Till I Collapse,Eminem,142477
188,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,142387
189,Heathens,Twenty One Pilots,141865
190,"How Far I'll Go - From ""Moana""",Alessia Cara,141787
191,Galway Girl,Ed Sheeran,141783
192,V. 3005,Childish Gambino,141717
193,Erase Your Social,Lil Uzi Vert,141691
194,You Da Baddest,Future,140730
195,Do What I Want,Lil Uzi Vert,140058
196,Nobody Else But You,Trey Songz,139912
197,Ride,Twenty One Pilots,139665
198,My Shit,A Boogie Wit da Hoodie,138170
199,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,137690
200,Jump Out The Window,Big Sean,137686
1,Bank Account,21 Savage,1142883
2,XO TOUR Llif3,Lil Uzi Vert,1100406
3,Unforgettable,French Montana,1078370
4,Wild Thoughts,DJ Khaled,1022004
5,Despacito - Remix,Luis Fonsi,983185
6,HUMBLE.,Kendrick Lamar,870307
7,I'm the One,DJ Khaled,840264
8,Mi Gente,J Balvin,792502
9,Butterfly Effect,Travis Scott,750746
10,Congratulations,Post Malone,742007
11,Sorry Not Sorry,Demi Lovato,725938
12,Strip That Down,Liam Payne,713560
13,Feels,Calvin Harris,709305
14,Location,Khalid,697766
15,Redbone,Childish Gambino,674572
16,Attention,Charlie Puth,643896
17,Young Dumb & Broke,Khalid,643600
18,Body Like A Back Road,Sam Hunt,627152
19,Believer,Imagine Dragons,624164
20,1-800-273-8255,Logic,577629
21,DNA.,Kendrick Lamar,565629
22,Slippery (feat. Gucci Mane),Migos,560098
23,2U (feat. Justin Bieber),David Guetta,556298
24,goosebumps,Travis Scott,554673
25,Love Galore,SZA,552435
26,Fetish (feat. Gucci Mane),Selena Gomez,546029
27,Bodak Yellow,Cardi B,545644
28,Feel It Still,Portugal. The Man,542298
29,Glorious (feat. Skylar Grey),Macklemore,534470
30,Slow Hands,Niall Horan,532176
31,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,530374
32,Thunder,Imagine Dragons,528196
33,Magnolia,Playboi Carti,526971
34,Praying,Kesha,505341
35,Perplexing Pegasus,Rae Sremmurd,502067
36,Mask Off,Future,493134
37,New Rules,Dua Lipa,484734
38,Slide,Calvin Harris,482819
39,There's Nothing Holdin' Me Back,Shawn Mendes,482574
40,I Like Me Better,Lauv,474064
41,That's What I Like,Bruno Mars,467582
42,Shape of You,Ed Sheeran,457835
43,LOVE. FEAT. ZACARI.,Kendrick Lamar,452274
44,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,448743
45,Signs,Drake,444499
46,It's A Vibe,2 Chainz,442702
47,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,441747
48,Now Or Never,Halsey,437211
49,Bad Liar,Selena Gomez,420685
50,Rollin,Calvin Harris,416912
51,Stay (with Alessia Cara),Zedd,375614
52,Rake It Up,Yo Gotti,371551
53,4 AM,2 Chainz,371511
54,Passionfruit,Drake,354198
55,iSpy (feat. Lil Yachty),KYLE,348832
56,No Complaints,Metro Boomin,331725
57,Most Girls,Hailee Steinfeld,324480
58,More Than You Know,Axwell /\ Ingrosso,319341
59,There for You,Martin Garrix,314221
60,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,311271
61,Something Just Like This,The Chainsmokers,310214
62,Crying in the Club,Camila Cabello,305638
63,Rich Love (with Seeb),OneRepublic,304961
64,Say You Won't Let Go,James Arthur,294588
65,Ex Calling,6LACK,294504
66,Bounce Back,Big Sean,294330
67,do re mi,blackbear,283815
68,Bad and Boujee (feat. Lil Uzi Vert),Migos,282795
69,Closer,The Chainsmokers,280818
70,Tunnel Vision,Kodak Black,279291
71,Despacito (Featuring Daddy Yankee),Luis Fonsi,278959
72,Issues,Julia Michaels,274629
73,Mama,Jonas Blue,273686
74,Would You Ever,Skrillex,273101
75,Down,Fifth Harmony,268620
76,Swang,Rae Sremmurd,266429
77,Portland,Drake,264500
78,Numb,21 Savage,263036
79,wokeuplikethis*,Playboi Carti,259974
80,Met Gala (feat. Offset),Gucci Mane,259117
81,Caroline,Aminé,257675
82,T-Shirt,Migos,257335
83,Reminder - Remix,The Weeknd,256039
84,It Ain't Me (with Selena Gomez),Kygo,255873
85,No Promises (feat. Demi Lovato),Cheat Codes,254101
86,do re mi (feat. Gucci Mane),blackbear,252449
87,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,252102
88,What Ifs,Kane Brown,250111
89,Your Song,Rita Ora,249349
90,Broccoli (feat. Lil Yachty),DRAM,247574
91,ELEMENT.,Kendrick Lamar,246540
92,Fake Love,Drake,243608
93,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,243530
94,Starboy,The Weeknd,236885
95,First Day Out,Tee Grizzley,236163
96,Look At Me!,XXXTENTACION,236044
97,pick up the phone,Young Thug,232825
98,Felices los 4,Maluma,231587
99,Small Town Boy,Dustin Lynch,231093
100,Who Dat Boy,"Tyler, The Creator",230942
101,Craving You,Thomas Rhett,230847
102,Go Flex,Post Malone,230754
103,White Iverson,Post Malone,229585
104,Losin Control,Russ,229124
105,Relationship (feat. Future),Young Thug,225317
106,Hurricane,Luke Combs,223729
107,All My Love (feat. Conor Maynard),Cash Cash,222025
108,Malibu,Miley Cyrus,221737
109,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,221480
110,beibs in the trap,Travis Scott,219639
111,The Weekend,SZA,217991
112,Everyday We Lit (feat. PnB Rock),YFN Lucci,214709
113,Rolex,Ayo & Teo,214575
114,Money Longer,Lil Uzi Vert,214165
115,PRBLMS,6LACK,213363
116,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,210557
117,X (feat. Future),21 Savage,208669
118,Super Far,LANY,207878
119,OMG,Camila Cabello,205970
120,One Dance,Drake,205945
121,Candy Paint,Post Malone,205545
122,Why,Sabrina Carpenter,205502
123,No Role Modelz,J. Cole,205218
124,Unforgettable,Thomas Rhett,202578
125,Gyalchester,Drake,201765
126,What They Want,Russ,201476
127,Get Low (with Liam Payne),Zedd,199964
128,Heartache On The Dance Floor,Jon Pardi,198025
129,Escápate Conmigo,Wisin,197878
130,Neighbors,J. Cole,197627
131,Two High,Moon Taxi,197531
132,In Case You Didn't Know,Brett Young,196621
133,See You Again,"Tyler, The Creator",195897
134,Saved,Khalid,194041
135,Myself,NAV,191601
136,RAF,A$AP Mob,191311
137,Audi.,Smokepurpp,190551
138,Tone it Down (feat. Chris Brown),Gucci Mane,189753
139,911 / Mr. Lonely,"Tyler, The Creator",188423
140,You Was Right,Lil Uzi Vert,187293
141,Paris,The Chainsmokers,186799
142,Castle on the Hill,Ed Sheeran,185617
143,I Feel It Coming,The Weeknd,184742
144,The Night We Met,Lord Huron,183501
145,Starving,Hailee Steinfeld,183002
146,8TEEN,Khalid,181328
147,Sign of the Times,Harry Styles,180499
148,Reminder,The Weeknd,179155
149,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,176239
150,24K Magic,Bruno Mars,175965
151,Exchange,Bryson Tiller,175675
152,Low Life,Future,174733
153,Do I Make You Wanna,Billy Currington,173879
154,Black Beatles,Rae Sremmurd,173114
155,Don't,Bryson Tiller,172702
156,Don't Let Me Down,The Chainsmokers,171459
157,A$AP Ferg,NAV,171373
158,No Such Thing as a Broken Heart,Old Dominion,170360
159,From The D To The A (feat. Lil Yachty),Tee Grizzley,170241
160,Some Way,NAV,168910
161,Symphony (feat. Zara Larsson),Clean Bandit,168041
162,Havana,Camila Cabello,166779
163,Crew,GoldLink,166778
164,No Heart,21 Savage,165290
165,Marmalade (feat. Lil Yachty),Macklemore,162870
166,Run Me Dry,Bryson Tiller,161881
167,'Till I Collapse,Eminem,160955
168,Somethin' I'm Good At,Brett Eldredge,160512
169,Up,NAV,160023
170,Weak,AJR,159705
171,Heavy (feat. Kiiara),Linkin Park,159308
172,H.O.L.Y.,Florida Georgia Line,158306
173,Moves,Big Sean,157655
174,Selfish,PnB Rock,157152
175,No Flockin,Kodak Black,156224
176,Perfect,Ed Sheeran,155829
177,Hometown Girl,Josh Turner,154769
178,Love On The Brain,Rihanna,154551
179,"How Far I'll Go - From ""Moana""",Alessia Cara,154169
180,Galway Girl,Ed Sheeran,154064
181,Gassed Up,Nebu Kiniza,153496
182,Sway (feat. Quavo & Lil Yachty),NexXthursday,153332
183,Everybody,Logic,153304
184,Me Rehúso,Danny Ocean,153252
185,Nobody Else But You,Trey Songz,152252
186,Flatliner (feat. Dierks Bentley),Cole Swindell,152213
187,Chill Bill,Rob $tone,151119
188,Get Right Witcha,Migos,150867
189,Skateboard P (feat. Big Sean),MadeinTYO,150569
190,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,150545
191,Lose Yourself - Soundtrack Version,Eminem,150415
192,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,150176
193,Die A Happy Man,Thomas Rhett,149151
194,Heathens,Twenty One Pilots,149024
195,The Fighter,Keith Urban,148744
196,Patty Cake,Kodak Black,148652
197,In The End,Linkin Park,147541
198,Erase Your Social,Lil Uzi Vert,147332
199,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,147257
200,V. 3005,Childish Gambino,146659
1,Bank Account,21 Savage,1155028
2,XO TOUR Llif3,Lil Uzi Vert,1127082
3,Unforgettable,French Montana,1100324
4,Wild Thoughts,DJ Khaled,1065282
5,Despacito - Remix,Luis Fonsi,1004978
6,HUMBLE.,Kendrick Lamar,910643
7,I'm the One,DJ Khaled,871600
8,Mi Gente,J Balvin,814243
9,Congratulations,Post Malone,769233
10,Butterfly Effect,Travis Scott,769051
11,Strip That Down,Liam Payne,749935
12,Sorry Not Sorry,Demi Lovato,748760
13,Feels,Calvin Harris,727115
14,Location,Khalid,702505
15,Redbone,Childish Gambino,682644
16,Young Dumb & Broke,Khalid,666405
17,Attention,Charlie Puth,657412
18,Believer,Imagine Dragons,638744
19,Body Like A Back Road,Sam Hunt,636125
20,Slippery (feat. Gucci Mane),Migos,615890
21,DNA.,Kendrick Lamar,592602
22,2U (feat. Justin Bieber),David Guetta,588628
23,Bodak Yellow,Cardi B,583698
24,1-800-273-8255,Logic,582912
25,Love Galore,SZA,568694
26,goosebumps,Travis Scott,568691
27,Feel It Still,Portugal. The Man,564098
28,Magnolia,Playboi Carti,560017
29,Glorious (feat. Skylar Grey),Macklemore,555230
30,Fetish (feat. Gucci Mane),Selena Gomez,550638
31,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,550526
32,Thunder,Imagine Dragons,545431
33,Slow Hands,Niall Horan,542963
34,New Rules,Dua Lipa,519902
35,Perplexing Pegasus,Rae Sremmurd,511798
36,Praying,Kesha,510511
37,Mask Off,Future,504426
38,I Like Me Better,Lauv,500151
39,Slide,Calvin Harris,498771
40,There's Nothing Holdin' Me Back,Shawn Mendes,491029
41,That's What I Like,Bruno Mars,482726
42,Signs,Drake,477973
43,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,464996
44,Shape of You,Ed Sheeran,459705
45,LOVE. FEAT. ZACARI.,Kendrick Lamar,458538
46,It's A Vibe,2 Chainz,455737
47,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,453090
48,Now Or Never,Halsey,440411
49,Bad Liar,Selena Gomez,433559
50,Rollin,Calvin Harris,425785
51,4 AM,2 Chainz,400755
52,Stay (with Alessia Cara),Zedd,391535
53,Rake It Up,Yo Gotti,389869
54,Passionfruit,Drake,365076
55,iSpy (feat. Lil Yachty),KYLE,358953
56,No Complaints,Metro Boomin,349868
57,More Than You Know,Axwell /\ Ingrosso,345963
58,There for You,Martin Garrix,333731
59,Most Girls,Hailee Steinfeld,333382
60,Rich Love (with Seeb),OneRepublic,330551
61,Ex Calling,6LACK,321332
62,Would You Ever,Skrillex,320420
63,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,319228
64,Something Just Like This,The Chainsmokers,317364
65,Bounce Back,Big Sean,308932
66,Crying in the Club,Camila Cabello,304483
67,Say You Won't Let Go,James Arthur,295872
68,Bad and Boujee (feat. Lil Uzi Vert),Migos,293481
69,Closer,The Chainsmokers,292717
70,do re mi,blackbear,289546
71,Issues,Julia Michaels,284505
72,Tunnel Vision,Kodak Black,283253
73,Mama,Jonas Blue,282854
74,Down,Fifth Harmony,281552
75,Despacito (Featuring Daddy Yankee),Luis Fonsi,280580
76,Numb,21 Savage,280435
77,Reminder - Remix,The Weeknd,279451
78,No Promises (feat. Demi Lovato),Cheat Codes,274009
79,Portland,Drake,273707
